"level4_cod";"scientificName";"SSBS";"Best_guess_binomial";"Reference";"SSS";"Diversity_metric_type";"Study_common_taxon";"Predominant_land_use";"Use_intensity";"Km_to_nearest_edge_of_habitat";"Longitude";"Latitude";"Taxon";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"Higher_taxon";"Measurement";"Effort_corrected_measurement";"Invasion_status"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment A 7";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 7";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.06;-27.2293526235044;38.759909;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment A 8";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 8";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";0.082;-27.2363113940145;38.755038;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment B 10";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 10";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";NA;-27.2152001181789;38.711507;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment B 11";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 11";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";0.027;-27.2129957375671;38.705094;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";10;10;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment B 12";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 12";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";0.15;-27.2082643466145;38.711456;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";4;4;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment B 9";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 9";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";0.123;-27.2037479413856;38.708752;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";11;11;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment C 13";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 13";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.029;-27.2339833943269;38.736424;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment C 16";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 16";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.075;-27.2276187500075;38.735824;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment D 17";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 17";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.3261895135244;38.725921;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment D 18";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 18";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.3328497530012;38.750567;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment D 19";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 19";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.55;-27.2911092240345;38.739081;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment D 24";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 24";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.066;-27.309109766395;38.75886;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";6;6;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment D 25";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 25";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.069;-27.3145309703323;38.764163;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";8;8;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment D 26";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 26";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";0.141;-27.2836306352095;38.733386;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment D 28";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 28";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.098;-27.3085958667787;38.757122;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment D 29";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 29";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.538;-27.2947548964832;38.738639;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment D 30";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 30";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.12;-27.3317594587202;38.75121;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";3;3;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment E 36";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 36";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";0;-27.2017027338428;38.738125;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";4;4;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment E 37";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 37";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.03;-27.2067528883256;38.737764;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment E 38";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 38";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";0.053;-27.2079652611996;38.735257;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"KS1_2006__Borges 1 Fragment E 39";"Dysdera crocata";"Borges et al. 2006";"KS1_2006__Borges 1 39";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.207460145138;38.731671;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";4;4;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 26";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 26";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";NA;-31.2531651016984;39.4175500299001;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 27";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 27";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-31.2236456951925;39.4066964909513;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";8;8;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 28";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 28";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-31.2227733549156;39.4049172283161;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";29;29;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 29";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 29";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-31.2168637308877;39.4162422747315;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";20;20;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 30";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 30";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-31.2135461590533;39.4078752601481;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";66;66;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 31";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 31";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-31.2290828150972;39.4465489011055;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";14;14;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 33";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 33";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-31.2155009614341;39.4519003010345;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";51;51;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 36";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 36";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-31.2167007540512;39.4476931085174;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";12;12;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 38";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 38";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-31.1873005876438;39.4821512953891;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";3;3;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 39";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 39";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-31.1735554713191;39.3955142997825;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 40";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 40";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-31.2108971866211;39.5204568406068;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 41";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 41";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-31.2101123707541;39.393181422928;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 42";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 42";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-31.1354290480222;39.4570947373047;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Flores 45";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 45";"Abundance";"Arthropoda";"Pasture";"Minimal use";NA;-31.2438387002126;39.4036154275476;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 48";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 48";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";NA;-25.087976105562;36.9785295982336;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";4;4;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 50";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 50";"Abundance";"Arthropoda";"Secondary vegetation (indeterminate age)";"Minimal use";NA;-25.0566031087807;36.9545320438815;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 51";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 51";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-25.0907867568177;36.9802422637278;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";7;7;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 52";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 52";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-25.0919524078069;36.9803511408479;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 53";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 53";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-25.087157852476;36.9771103750123;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";4;4;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 55";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 55";"Abundance";"Arthropoda";"Pasture";"Minimal use";NA;-25.1719311795524;36.9990865685744;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";7;7;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 56";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 56";"Abundance";"Arthropoda";"Pasture";"Minimal use";NA;-25.0462731646818;36.948296704475;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";9;9;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 57";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 57";"Abundance";"Arthropoda";"Pasture";"Minimal use";NA;-25.0585973721623;37.0020182245851;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";6;6;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 59";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 59";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-25.0976366784788;36.9875807444175;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";6;6;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Santa Maria 61";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 61";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-25.0858127740796;36.959053527847;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 101";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 101";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.314530970336;38.7641630929352;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";8;8;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 102";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 102";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.2836306352129;38.7333860269457;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 104";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 104";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.3085958667824;38.757122753465;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 105";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 105";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.2947548964867;38.7386393886149;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 106";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 106";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.3317594587241;38.7512107073108;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";3;3;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 113";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 113";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.2017027338452;38.7381250434179;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";4;4;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 114";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 114";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.2067528883281;38.7377647627573;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 115";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 115";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.2079652612021;38.735257345283;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 116";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 116";"Abundance";"Arthropoda";"Primary vegetation";"Minimal use";NA;-27.2074601451405;38.7316715635681;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";4;4;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 118";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 118";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-27.178257001249;38.7859072158959;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 119";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 119";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-27.2913687252027;38.7859322653488;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 121";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 121";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-27.3132217492057;38.696335203632;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";2;2;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 122";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 122";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-27.3657573302602;38.7269128011059;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 125";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 125";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-27.138250378909;38.7342341037197;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 126";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 126";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-27.172262295194;38.6965647176393;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";5;5;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 127";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 127";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-27.0922750888536;38.7527174755744;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
"AZO-OO";"Dysdera crocata";"SC1_2011__Meijer 1 Terceira 129";"Dysdera crocata";"Cardoso et al. 2009";"SC1_2011__Meijer 1 129";"Abundance";"Arthropoda";"Pasture";"Light use";NA;-27.3345185694259;38.7727858462913;"Dysdera crocata";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Dysderidae";"Dysdera";"crocata";"Arachnida";1;1;"predicts_NA"
